omim_id	omim_title	omim_description	omim_phenotype	api_lethal_hits	phenotype	section_matched	search_term	gene_symbol	hgnc_id	phenotypes	mode_of_inheritance	needs_date_check	lethal_hit_phenotype_included	lethality_quote	lethality_category_hpo	evidence_from_proband	evidence_from_family_members	disease_gene_lethal	gene_lethal	gene_lethal_summary	all_lethality_categories	earliest_lethality_category	merged_earliest_lethality_category
619991	LIVER DISEASE, SEVERE CONGENITAL	Liver disease, severe congenital, 619991 (3)	Liver disease, severe congenital	y	LIVER DISEASE, SEVERE CONGENITAL; SCOLIV	Description|Clinical Features|Clinical Synopsis	die|died|death|deaths	FOCAD	HGNC:23377	Liver disease, severe congenital, 619991 (3), Autosomal recessive	Autosomal recessive	y	y	[6 died due to hepatic or multiorgan failure, 5 of them before 1 year of age]	L3	y	-	lethal	lethal	lethal	L3	L3	pre-infant-lethal
619995	NEURODEVELOPMENTAL DISORDER WITH INTENTION TREMOR, PYRAMIDAL SIGNS, DYSPRAXIA, AND OCULAR ANOMALIES	Neurodevelopmental disorder with intention tremor, pyramidal signs, dyspraxia, and ocular anomalies, 619995 (3)	Neurodevelopmental disorder with intention tremor, pyramidal signs, dyspraxia, and ocular anomalies	n	-	-	-	SMG9	HGNC:25763	Neurodevelopmental disorder with intention tremor, pyramidal signs, dyspraxia, and ocular anomalies, 619995 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
620001	NEURODEVELOPMENTAL DISORDER WITH SPASTICITY, SEIZURES, AND BRAIN ABNORMALITIES	Neurodevelopmental disorder with spasticity, seizures, and brain abnormalities, 620001 (3)	Neurodevelopmental disorder with spasticity, seizures, and brain abnormalities	y	NEURODEVELOPMENTAL DISORDER WITH SPASTICITY, SEIZURES, AND BRAIN ABNORMALITIES; NEDSSBA	Description|Clinical Features|Clinical Synopsis|Phenotype	death|deaths|died	NSRP1	HGNC:25305	Neurodevelopmental disorder with spasticity, seizures, and brain abnormalities, 620001 (3), Autosomal recessive	Autosomal recessive	y	y	[Two patients died at 2 and 4 years of age;]	L4	y	-	lethal	lethal	lethal	L4	L4	post-infant-lethal
620005	PRIMORDIAL DWARFISM-IMMUNODEFICIENCY-LIPODYSTROPHY SYNDROME	Primordial dwarfism-immunodeficiency-lipodystrophy syndrome, 620005 (3)	Primordial dwarfism-immunodeficiency-lipodystrophy syndrome	y	PRIMORDIAL DWARFISM-IMMUNODEFICIENCY-LIPODYSTROPHY SYNDROME; PDIL	Clinical Features|Clinical Synopsis|Phenotype	died|death|deaths	PRIM1	HGNC:9369	Primordial dwarfism-immunodeficiency-lipodystrophy syndrome, 620005 (3), Autosomal recessive	Autosomal recessive	y	y	[4 died at or before age 2 years]	L3	y	-	lethal	lethal	lethal	L3	L3	pre-infant-lethal
620007	INTELLECTUAL DEVELOPMENTAL DISORDER WITH MUSCLE TONE ABNORMALITIES AND DISTAL SKELETAL DEFECTS	Intellectual developmental disorder with muscle tone abnormalities and distal skeletal defects, 620007 (3)	Intellectual developmental disorder with muscle tone abnormalities and distal skeletal defects	n	-	-	-	LGI3	HGNC:18711	Intellectual developmental disorder with muscle tone abnormalities and distal skeletal defects, 620007 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620009	KERATODERMA-ICHTHYOSIS-DEAFNESS SYNDROME, AUTOSOMAL RECESSIVE	Keratoderma-ichthyosis-deafness syndrome, autosomal recessive, 620009 (3)	Keratoderma-ichthyosis-deafness syndrome, autosomal recessive	y	KERATODERMA-ICHTHYOSIS-DEAFNESS SYNDROME, AUTOSOMAL RECESSIVE; KDIDAR	Clinical Features	died	VPS33B	HGNC:12712	Keratoderma-ichthyosis-deafness syndrome, autosomal recessive, 620009 (3), Autosomal recessive	Autosomal recessive	y	n	-	-	-	-	ambiguous	ambiguous|lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
620010	CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 12	Cholestasis, progressive familial intrahepatic, 12, 620010 (3)	Cholestasis, progressive familial intrahepatic, 12	n	-	-	-	VPS33B	HGNC:12712	Cholestasis, progressive familial intrahepatic, 12, 620010 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	ambiguous|lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
620011	NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL RECESSIVE 6	Neuronopathy, distal hereditary motor, autosomal recessive 6, 620011 (3)	Neuronopathy, distal hereditary motor, autosomal recessive 6	n	-	-	-	REEP1	HGNC:25786	Neuronopathy, distal hereditary motor, autosomal recessive 6, 620011 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620012	DEVELOPMENTAL DELAY, HYPOTONIA, AND IMPAIRED LANGUAGE	Developmental delay, hypotonia, and impaired language, 620012 (3)	Developmental delay, hypotonia, and impaired language	y	DEVELOPMENTAL DELAY, HYPOTONIA, AND IMPAIRED LANGUAGE; DEDHIL	Phenotype	lethal	FBXW7	HGNC:16712	Developmental delay, hypotonia, and impaired language, 620012 (3), Autosomal dominant	Autosomal dominant	y	n	-	-	-	-	ambiguous	ambiguous	ambiguous	-	-	-
620014	LYMPHATIC MALFORMATION 12	Lymphatic malformation 12, 620014 (3)	Lymphatic malformation 12	y	LYMPHATIC MALFORMATION 12; LMPHM12	Description|Clinical Features|Clinical Synopsis|Phenotype	stillbirth|stillbirths|died|stillborn	MDFIC	HGNC:28870	Lymphatic malformation 12, 620014 (3), Autosomal recessive	Autosomal recessive	y	y	[Two patients did not survive the neonatal period: in family LE-452, of Chinese ancestry, a male infant who was delivered at 26 weeks could not be resuscitated after birth; and in the European family CHOP-1, an older brother of the proband was stillborn with hydrops fetalis at 23 weeks' gestation.]	L1	y	y	lethal	lethal	lethal	L1	L1	pre-infant-lethal
620021	INTELLECTUAL DEVELOPMENTAL DISORDER WITH AUTISM AND DYSMORPHIC FACIES	Intellectual developmental disorder with autism and dysmorphic facies, 620021 (3)	Intellectual developmental disorder with autism and dysmorphic facies	n	-	-	-	PDZD8	HGNC:26974	Intellectual developmental disorder with autism and dysmorphic facies, 620021 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620022	STICKLER SYNDROME, TYPE VI	Stickler syndrome, type VI, 620022 (3)	Stickler syndrome, type VI	n	-	-	-	COL9A3	HGNC:2219	Stickler syndrome, type VI, 620022 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620023	NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, MOVEMENT ABNORMALITIES, AND SEIZURES	Neurodevelopmental disorder with microcephaly, movement abnormalities, and seizures, 620023 (3)	Neurodevelopmental disorder with microcephaly, movement abnormalities, and seizures	y	NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, MOVEMENT ABNORMALITIES, AND SEIZURES; NEDMIMS	Clinical Features	died|spontaneous_abortion|spontaneous_abortions	CHKA	HGNC:1937	Neurodevelopmental disorder with microcephaly, movement abnormalities, and seizures, 620023 (3), Autosomal recessive	Autosomal recessive	y	y	[The proband in family 2 had a significant family history of 3 similarly affected sibs with seizures and lack of speech who died between 18 months and 17 years; there was also a spontaneous abortion in this family. ]	L3	n	y	lethal	lethal	lethal	L3	L3	pre-infant-lethal
620024	NEURODEVELOPMENTAL DISORDER WITH SEIZURES, MICROCEPHALY, AND BRAIN ABNORMALITIES	Neurodevelopmental disorder with seizures, microcephaly, and brain abnormalities, 620024 (3)	Neurodevelopmental disorder with seizures, microcephaly, and brain abnormalities	y	NEURODEVELOPMENTAL DISORDER WITH SEIZURES, MICROCEPHALY, AND BRAIN ABNORMALITIES; NEDSMBA	Clinical Features	died	PPFIBP1	HGNC:9249	Neurodevelopmental disorder with seizures, microcephaly, and brain abnormalities, 620024 (3), Autosomal recessive	Autosomal recessive	y	y	[One sib died at 6 days of age]	L2	n	y	lethal	lethal	lethal	L2	L2	pre-infant-lethal
620025	DIAPHRAGMATIC HERNIA 4, WITH CARDIOVASCULAR DEFECTS	Diaphragmatic hernia 4, with cardiovascular defects, 620025 (3)	Diaphragmatic hernia 4, with cardiovascular defects	y	DIAPHRAGMATIC HERNIA 4, WITH CARDIOVASCULAR DEFECTS; DIH4	Description|Clinical Features|Clinical Synopsis	death|deaths|died	ALDH1A2	HGNC:15472	Diaphragmatic hernia 4, with cardiovascular defects, 620025 (3), Autosomal recessive	Autosomal recessive	y	y	[died soon after birth .. died of respiratory failure at 3 months of age]	L2	y	y	lethal	lethal	lethal	L2	L2	pre-infant-lethal
620027	NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, SHORT STATURE, AND SPEECH DELAY	Neurodevelopmental disorder with microcephaly, short stature, and speech delay, 620027 (3)	Neurodevelopmental disorder with microcephaly, short stature, and speech delay	n	-	-	-	TRAPPC10	HGNC:11868	Neurodevelopmental disorder with microcephaly, short stature, and speech delay, 620027 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620028	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 106	Developmental and epileptic encephalopathy 106, 620028 (3)	Developmental and epileptic encephalopathy 106	n	-	-	-	UFSP2	HGNC:25640	Developmental and epileptic encephalopathy 106, 620028 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620029	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, LANGUAGE DELAY, AND SKELETAL DEFECTS WITH OR WITHOUT SEIZURES	Neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures, 620029 (3)	Neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures	n	-	-	-	CACNA1C	HGNC:1390	Neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures, 620029 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L4|L5	L4	post-infant-lethal
620032	CILIARY DYSKINESIA, PRIMARY, 48, WITHOUT SITUS INVERSUS	Ciliary dyskinesia, primary, 48, without situs inversus, 620032 (3)	Ciliary dyskinesia, primary, 48, without situs inversus	n	-	-	-	NME5	HGNC:7853	Ciliary dyskinesia, primary, 48, without situs inversus, 620032 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620033	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 107	Developmental and epileptic encephalopathy 107, 620033 (3)	Developmental and epileptic encephalopathy 107	n	-	-	-	NAPB	HGNC:15751	Developmental and epileptic encephalopathy 107, 620033 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620044	BONE MARROW FAILURE AND DIABETES MELLITUS SYNDROME	Bone marrow failure and diabetes mellitus syndrome, 620044 (3)	Bone marrow failure and diabetes mellitus syndrome	y	BONE MARROW FAILURE AND DIABETES MELLITUS SYNDROME; BMFDMS	Clinical Features|Phenotype	died|death|deaths	DUT	HGNC:3078	Bone marrow failure and diabetes mellitus syndrome, 620044 (3), Autosomal recessive	Autosomal recessive	y	y	[Patient 2 (family 1) died at age 11 years from a brain hemorrhage due to thrombocytopenia, and patient 3 (family 2) died at age 21 years from graft-versus-host disease]	L5	y	-	lethal	lethal	lethal	L5	L5	post-infant-lethal
620049	NEPHROTIC SYNDROME, TYPE 26	Nephrotic syndrome, type 26, 620049 (3)	Nephrotic syndrome, type 26	y	NEPHROTIC SYNDROME, TYPE 26; NPHS26	Clinical Features	died	LAMA5	HGNC:6485	Nephrotic syndrome, type 26, 620049 (3), Autosomal recessive	Autosomal recessive	y	y	[1 progressed to ESRD and died at age 6 years. ]	L4	y	-	lethal	lethal	lethal	L4	L4	post-infant-lethal
620056	POLYCYSTIC KIDNEY DISEASE 7	Polycystic kidney disease 7, 620056 (3)	Polycystic kidney disease 7	n	-	-	-	ALG5	HGNC:20266	Polycystic kidney disease 7, 620056 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620062	DEVELOPMENTAL DELAY WITH SHORT STATURE, DYSMORPHIC FACIAL FEATURES, AND SPARSE HAIR 2	Developmental delay with short stature, dysmorphic facial features, and sparse hair 2, 620062 (3)	Developmental delay with short stature, dysmorphic facial features, and sparse hair 2	n	-	-	-	DPH2	HGNC:3004	Developmental delay with short stature, dysmorphic facial features, and sparse hair 2, 620062 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620065	DEVELOPMENTAL DELAY, BEHAVIORAL ABNORMALITIES, AND NEUROPSYCHIATRIC DISORDERS	Developmental delay, behavioral abnormalities, and neuropsychiatric disorders, 620065 (3)	Developmental delay, behavioral abnormalities, and neuropsychiatric disorders	n	-	-	-	ADGRL1	HGNC:20973	Developmental delay, behavioral abnormalities, and neuropsychiatric disorders, 620065 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620066	NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CEREBRAL ATROPHY, AND VISUAL IMPAIRMENT	Neurodevelopmental disorder with microcephaly, cerebral atrophy, and visual impairment, 620066 (3)	Neurodevelopmental disorder with microcephaly, cerebral atrophy, and visual impairment	n	-	-	-	DOHH	HGNC:28662	Neurodevelopmental disorder with microcephaly, cerebral atrophy, and visual impairment, 620066 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620067	CARDIAC VALVULAR DYSPLASIA 2	Cardiac valvular dysplasia 2, 620067 (3)	Cardiac valvular dysplasia 2	n	-	-	-	ADAMTS19	HGNC:17111	Cardiac valvular dysplasia 2, 620067 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620068	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2II	Charcot-Marie-Tooth disease, axonal, type 2II, 620068 (3)	Charcot-Marie-Tooth disease, axonal, type 2II	n	-	-	-	SLC12A6	HGNC:10914	Charcot-Marie-Tooth disease, axonal, type 2II, 620068 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L6	L6	post-infant-lethal
620070	NEURODEVELOPMENTAL DISORDER WITH SHORT STATURE, PROMINENT FOREHEAD, AND FEEDING DIFFICULTIES	Neurodevelopmental disorder with short stature, prominent forehead, and feeding difficulties, 620070 (3)	Neurodevelopmental disorder with short stature, prominent forehead, and feeding difficulties	y	NEURODEVELOPMENTAL DISORDER WITH SHORT STATURE, PROMINENT FOREHEAD, AND FEEDING DIFFICULTIES; NEDSFF	Description|Clinical Features	death|deaths|died	DPH5	HGNC:24270	Neurodevelopmental disorder with short stature, prominent forehead, and feeding difficulties, 620070 (3), Autosomal recessive	Autosomal recessive	y	y	[characterized by distinct craniofacial features, multisystem dysfunction, profound neurodevelopmental delays, and neonatal death]	L2	y	-	lethal	lethal	lethal	L2	L2	pre-infant-lethal
620072	DIAMOND-BLACKFAN ANEMIA 21	Diamond-Blackfan anemia 21, 620072 (3)	Diamond-Blackfan anemia 21	y	DIAMOND-BLACKFAN ANEMIA 21; DBA21	Clinical Features	died	HEATR3	HGNC:26087	Diamond-Blackfan anemia 21, 620072 (3), Autosomal recessive	Autosomal recessive	y	y	[One patient died at age 20 years of osteosarcoma]	L6	y	-	lethal	lethal	lethal	L6	L6	post-infant-lethal
620073	NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND SKELETAL AND BRAIN ABNORMALITIES	Neurodevelopmental disorder with dysmorphic facies and skeletal and brain abnormalities, 620073 (3)	Neurodevelopmental disorder with dysmorphic facies and skeletal and brain abnormalities	n	-	-	-	HNRNPR	HGNC:5047	Neurodevelopmental disorder with dysmorphic facies and skeletal and brain abnormalities, 620073 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620075	NEURODEVELOPMENTAL DISORDER WITH FACIAL DYSMORPHISM, ABSENT LANGUAGE, AND PSEUDO-PELGER-HUET ANOMALY	Neurodevelopmental disorder with facial dysmorphism, absent language, and pseudo-Pelger-Huet anomaly, 620075 (3)	Neurodevelopmental disorder with facial dysmorphism, absent language, and pseudo-Pelger-Huet anomaly	n	-	-	-	TMEM147	HGNC:30414	Neurodevelopmental disorder with facial dysmorphism, absent language, and pseudo-Pelger-Huet anomaly, 620075 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620080	NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL DOMINANT 10	Neuronopathy, distal hereditary motor, autosomal dominant 10, 620080 (3)	Neuronopathy, distal hereditary motor, autosomal dominant 10	n	-	-	-	EMILIN1	HGNC:19880	Neuronopathy, distal hereditary motor, autosomal dominant 10, 620080 (3)	-	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620083	NEURODEVELOPMENTAL DISORDER WITH CRANIOFACIAL DYSMORPHISM AND SKELETAL DEFECTS	Neurodevelopmental disorder with craniofacial dysmorphism and skeletal defects, 620083 (3)	Neurodevelopmental disorder with craniofacial dysmorphism and skeletal defects	y	NEURODEVELOPMENTAL DISORDER WITH CRANIOFACIAL DYSMORPHISM AND SKELETAL DEFECTS; NEDCDS	Clinical Features	died	HNRNPH1	HGNC:5041	Neurodevelopmental disorder with craniofacial dysmorphism and skeletal defects, 620083 (3), Autosomal dominant	Autosomal dominant	y	y	[died at 10.5 months]	L3	y	-	lethal	lethal	lethal	L3	L3	pre-infant-lethal
620084	SPERMATOGENIC FAILURE 76	Spermatogenic failure 76, 620084 (3)	Spermatogenic failure 76	n	-	-	-	CCDC34	HGNC:25079	Spermatogenic failure 76, 620084 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620086	INTELLECTUAL DEVELOPMENTAL DISORDER WITH OCULAR ANOMALIES AND DISTINCTIVE FACIAL FEATURES	Intellectual developmental disorder with ocular anomalies and distinctive facial features, 620086 (3)	Intellectual developmental disorder with ocular anomalies and distinctive facial features	n	-	-	-	MTSS2	HGNC:25094	Intellectual developmental disorder with ocular anomalies and distinctive facial features, 620086 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620089	NEURODEGENERATION, CHILDHOOD-ONSET, WITH MULTISYSTEM INVOLVEMENT DUE TO MITOCHONDRIAL DYSFUNCTION	Neurodegeneration, childhood-onset, with multisystem involvement due to mitochondrial dysfunction, 620089 (3)	Neurodegeneration, childhood-onset, with multisystem involvement due to mitochondrial dysfunction	y	NEURODEGENERATION, CHILDHOOD-ONSET, WITH MULTISYSTEM INVOLVEMENT DUE TO MITOCHONDRIAL DYSFUNCTION; CONDMIM	Description|Clinical Features|Clinical Synopsis	death|deaths|died	LETM1	HGNC:6556	Neurodegeneration, childhood-onset, with multisystem involvement due to mitochondrial dysfunction, 620089 (3), Autosomal recessive	Autosomal recessive	y	y	[Death in childhood may occur/ Nine patients from 4 families died of various causes between infancy and 8 years of age, and 9 patients, ranging in age from 1 to 39 years]	L3	y	-	lethal	lethal	lethal	L3	L3	pre-infant-lethal
620094	NEURODEVELOPMENTAL DISORDER WITH EYE MOVEMENT ABNORMALITIES AND ATAXIA	Neurodevelopmental disorder with eye movement abnormalities and ataxia, 620094 (3)	Neurodevelopmental disorder with eye movement abnormalities and ataxia	n	-	-	-	FRMD5	HGNC:28214	Neurodevelopmental disorder with eye movement abnormalities and ataxia, 620094 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620098	DEVELOPMENTAL DELAY WITH VARIABLE INTELLECTUAL DISABILITY AND DYSMORPHIC FACIES	Developmental delay with variable intellectual disability and dysmorphic facies, 620098 (3)	Developmental delay with variable intellectual disability and dysmorphic facies	n	-	-	-	JARID2	HGNC:6196	Developmental delay with variable intellectual disability and dysmorphic facies, 620098 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620099	CLEIDOCRANIAL DYSPLASIA 2	Cleidocranial dysplasia 2, 620099 (3)	Cleidocranial dysplasia 2	n	-	-	-	CBFB	HGNC:1539	Cleidocranial dysplasia 2, 620099 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620102	RETINITIS PIGMENTOSA 95	Retinitis pigmentosa 95, 620102 (3)	Retinitis pigmentosa 95	n	-	-	-	RAX2	HGNC:18286	Retinitis pigmentosa 95, 620102 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620103	SPERMATOGENIC FAILURE 77	Spermatogenic failure 77, 620103 (3)	Spermatogenic failure 77	n	-	-	-	FKBP6	HGNC:3722	Spermatogenic failure 77, 620103 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620104	AMELOGENESIS IMPERFECTA, TYPE IK	Amelogenesis imperfecta, type IK, 620104 (3)	Amelogenesis imperfecta, type IK	n	-	-	-	SP6	HGNC:14530	Amelogenesis imperfecta, type IK, 620104 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
620106	SPASTIC PARAPLEGIA 88, AUTOSOMAL DOMINANT	Spastic paraplegia 88, autosomal dominant, 620106 (3)	Spastic paraplegia 88, autosomal dominant	n	-	-	-	KPNA3	HGNC:6396	Spastic paraplegia 88, autosomal dominant, 620106 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
